age,body_type,drinks,drugs,education,income,job,smokes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,has kids,wants kids,likes_dogs,likes_cats,has_dogs,has_cats,sign,sign_importance,religion,religion_importance,chinese,spanish,c++,german,french,italian,japanese,russian,portuguese,latitude,longitude
23,1,0,0,3,-1,2,0,0.05562273785471916,0.059181902557611465,0.8851953148841858,0.2420119792222977,0.0477510467171669,0.7102370262145996,0.6503770351409912,0.04460597410798073,0.30501702427864075,0.16920100152492526,0.16784361004829407,0.6629554033279419,0.4102960824966431,0.11909818649291992,0.4706057012081146,0.03300142288208008,0.03535263240337372,0.9316459894180298,0.05063260719180107,0.3806967437267304,0.5686706304550171,0.056752339005470276,0.046454764902591705,0.8967928886413574,0.5709322094917297,0.3450201153755188,0.08404766768217088,0.11401982605457305,0.11446691304445268,0.7715132236480713,0,0,2,1,0,0,leo,1,other,0,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
30,2,2,0,3,-1,4,0,0.9633329510688782,0.029075806960463524,0.0,0.5701444149017334,0.4171539545059204,0.012701616622507572,0.5216039419174194,0.01849088817834854,0.459905207157135,0.12932997941970825,0.7445947527885437,0.12607520818710327,0.31465357542037964,0.6837113499641418,0.0,0.27644556760787964,0.045078802853822715,0.6784756779670715,0.7605857849121094,0.11408694833517075,0.12532725930213928,0.18784508109092712,0.6191877126693726,0.19296717643737796,0.6482176780700684,0.0,0.3461236357688904,0.3447631597518921,0.6417216062545776,0.01351526752114296,0,0,2,1,0,1,libra,1,agnosticism,0,0,3,0,0,2,0,0,0,0,37.7790262,-122.4199061
30,1,1,0,2,-1,0,0,0.959620475769043,0.021363101899623867,0.019016453996300697,0.049507122486829765,0.09288139641284944,0.8576114773750305,0.7300540804862976,0.24823036789894104,0.02171553298830986,0.4248937666416168,0.5505722761154175,0.024533933028578758,0.012351183220744131,0.012839682400226593,0.9748091697692872,0.7441208958625793,0.13553041219711304,0.1203487142920494,0.17050310969352722,0.6475701332092285,0.18192675709724426,0.8095455169677734,0.08583007752895355,0.104624405503273,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.12919913232326508,0.7500678896903992,0.12073297053575514,0,0,1,1,0,0,gemini,1,other,0,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
24,2,3,1,3,-1,4,0,0.0,0.5827345252037048,0.4110011160373688,0.9481688737869264,0.0,0.04614382982254028,0.27745071053504944,0.7101082801818848,0.012440964579582214,0.3830468356609345,0.5821539163589478,0.034799221903085716,0.0,0.0,0.9861345291137696,0.020242057740688324,0.2580894231796265,0.7216684818267822,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.2607436180114746,0.34929877519607544,0.38995760679245,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5500810742378235,0.010772012174129486,0.439146876335144,0,0,2,1,0,0,aries,0,atheism,0,0,2,3,0,0,0,0,0,0,37.7790262,-122.4199061
44,1,2,1,2,-1,0,0,0.8715612292289734,0.12350567430257794,0.0,0.2919880747795105,0.33405327796936035,0.3739587068557739,0.16380465030670166,0.01887084357440472,0.8173245191574097,0.2506665289402008,0.2952987253665924,0.454034686088562,0.06146695464849473,0.0,0.92923504114151,0.8852325677871704,0.04688035696744919,0.06788706034421921,0.39058372378349293,0.32112452387809753,0.2882917821407318,0.4289466440677643,0.5103206038475037,0.06073277443647385,0.016247130930423737,0.016941983252763748,0.9668108820915222,0.3614979088306427,0.3097347021102905,0.3287674188613892,2,0,2,1,0,1,aquarius,2,other,3,0,0,0,0,0,0,0,0,0,37.7249296,-122.1560768
22,0,2,0,3,-1,1,0,0.013864925131201744,0.9728231430053712,0.013311930932104588,0.038658451288938515,0.9247406721115112,0.03660092130303383,0.843626856803894,0.07635314017534256,0.08002002537250519,0.1404971331357956,0.04642573744058609,0.8130770921707153,0.0,0.0,0.98190838098526,0.04840631783008576,0.6943192481994629,0.2572744488716125,0.17144623398780826,0.6299700140953064,0.19858375191688535,0.1419081836938858,0.05742809548974037,0.8006637096405029,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,0,1,1,0,0,,0,other,0,0,0,0,0,3,0,0,0,0,37.426540700000004,-122.17029258409187
65,2,2,0,3,-1,2,0,0.6850461363792419,0.15552905201911926,0.1594247817993164,0.7683119773864746,0.01044985465705395,0.22123822569847107,0.348702073097229,0.5719224810600281,0.07937544584274292,0.07467328757047652,0.1070936918258667,0.8182330131530762,0.336976170539856,0.0,0.6548537015914917,0.8000354766845703,0.051145751029253006,0.1488187462091446,0.6923983693122864,0.27458760142326355,0.03301404416561127,0.03996523469686508,0.040836554020643234,0.919198215007782,0.8687993288040161,0.06631496548652649,0.06488573551177979,0.06430307775735855,0.07908255606889725,0.8566144108772278,1,0,2,1,0,0,aquarius,0,other,0,0,0,0,0,1,0,0,0,0,37.7790262,-122.4199061
23,1,2,0,3,-1,0,0,0.2806178629398346,0.7120165228843689,0.0,0.5636811852455139,0.40785589814186096,0.02846293151378632,0.02488918974995613,0.8441280722618103,0.13098269701004028,0.07580208033323288,0.4868234694004059,0.4373744130134583,0.3618384897708893,0.2281374633312225,0.4100240468978882,0.7351022958755493,0.2057831436395645,0.05911460146307945,0.024957679212093357,0.6049851179122925,0.3700571954250336,0.026786992326378826,0.944566011428833,0.02864699997007847,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.8527092337608337,0.023743491619825363,0.12354730814695357,0,0,1,1,0,0,sagittarius,1,other,0,0,3,0,0,0,0,0,0,0,37.7790262,-122.4199061
28,1,3,1,1,-1,4,0,0.4369041919708252,0.01192321814596653,0.5511726140975952,0.9491773247718812,0.025985164567828182,0.02483753114938736,0.05892011895775795,0.0738072320818901,0.8672726154327393,0.16856831312179565,0.1943795830011368,0.6370521187782288,0.0,0.010512291453778744,0.9795352816581726,0.8977044224739075,0.048307545483112335,0.05398806929588318,0.9005159139633179,0.05006235837936402,0.04942168295383453,0.07670845091342926,0.5235241651535034,0.3997673690319061,0.06200553476810455,0.06396932899951935,0.8740251660346985,0.08369512110948563,0.5974871516227722,0.3188177049160004,0,0,2,2,0,0,virgo,0,other,2,0,1,0,0,0,0,0,0,0,37.7790262,-122.4199061
52,4,2,0,3,-1,0,0,0.9920393824577332,0.0,0.0,0.06515229493379593,0.0529828891158104,0.8818648457527161,0.2425281703472137,0.07848040759563446,0.6789913773536682,0.1136072352528572,0.1124466359615326,0.7739461660385132,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6167283058166504,0.20260311663150787,0.18066857755184174,0.7712586522102356,0.1132548376917839,0.11548648774623872,0.20711544156074524,0.2939486801624298,0.4989359378814697,0.8942332267761229,0.059539858251810074,0.04622692242264748,0.6008802652359009,0.2298988103866577,0.1692209094762802,0,0,1,1,1,1,cancer,1,catholicism,1,0,3,0,0,3,0,0,0,3,37.6688205,-122.0807964
27,1,4,1,3,-1,0,1,0.8582415580749512,0.07060492038726808,0.07115348428487778,0.08787599205970764,0.8345060348510742,0.07761797308921814,0.2772088646888733,0.7044392824172974,0.018351875245571136,0.034939903765916824,0.03583066910505295,0.9292294383049012,0.012466666288673878,0.011886858381330969,0.975646436214447,0.5611833333969116,0.03955241665244103,0.39926424622535706,0.033650733530521386,0.03412173315882683,0.9322274923324584,0.7483078837394714,0.12347274273633956,0.1282193958759308,0.06852534413337708,0.068964384496212,0.8625103235244751,0.2672328650951385,0.03671320527791977,0.6960539221763611,0,0,2,2,0,0,scorpio,0,other,0,0,0,0,0,0,0,0,0,0,37.8044557,-122.2713563
30,1,2,0,3,-1,4,0,0.10497978329658507,0.8878418207168579,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.06358623504638672,0.4210079908370972,0.5154057145118713,0.1685686707496643,0.1944372057914734,0.6369941234588623,0.0568205751478672,0.07651977986097336,0.8666596412658691,0.9119919538497924,0.04324598237872124,0.0447620116174221,0.03048798441886902,0.023989491164684296,0.9455224871635436,0.7587561011314392,0.11369387060403825,0.12755002081394196,0.12315475195646285,0.710803747177124,0.16604149341583252,0.3333333432674408,0.3333333432674408,0.3333333432674408,0,0,2,2,0,0,gemini,0,agnosticism,1,0,1,0,0,3,0,0,0,0,37.7790262,-122.4199061
33,2,0,0,3,-1,2,0,0.0868164673447609,0.9024980068206788,0.010685508139431477,0.6207917928695679,0.033336929976940155,0.3458712697029114,0.12827660143375394,0.8448872566223145,0.02683614194393158,0.11229394376277924,0.11309221386909485,0.7746138572692871,0.4304630160331726,0.16731712222099304,0.402219831943512,0.7906824946403503,0.024935245513916016,0.18438223004341125,0.2698945105075836,0.7142464518547058,0.01585905440151691,0.3355562090873718,0.024905100464820862,0.6395386457443237,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.08761667460203171,0.7208765745162964,0.1915067732334137,0,0,1,1,0,0,taurus,0,other,0,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
25,0,2,0,3,-1,3,0,0.22632454335689545,0.7637701630592346,0.0,0.2022351324558258,0.20098407566547394,0.5967807769775391,0.4711588323116303,0.05071195214986801,0.4781292080879211,0.8374039530754089,0.10889392346143724,0.05370210483670235,0.011678555980324743,0.013249182142317295,0.9750722646713256,0.23179134726524356,0.7246948480606079,0.043513815850019455,0.07785435020923615,0.09284048527479173,0.8293051719665527,0.8977928757667542,0.04895783215761185,0.053249236196279526,0.18043085932731628,0.4844419062137604,0.3351272642612457,0.9323074221611024,0.031141791492700573,0.03655078634619713,0,1,2,1,0,0,virgo,1,atheism,1,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
47,1,2,0,3,-1,2,0,0.0,0.0,0.9836432337760924,0.1823391914367676,0.6203590035438538,0.19730184972286224,0.05033398047089577,0.0532347708940506,0.8964312076568604,0.06050646677613258,0.2550588846206665,0.6844346523284912,0.062330078333616264,0.9292694330215454,0.0,0.8959490656852722,0.05908684432506561,0.04496411234140396,0.30907076597213745,0.2685822546482086,0.4223469793796539,0.031667660921812064,0.035432808101177216,0.9328995347023009,0.2516132593154907,0.3350174427032471,0.4133692979812622,0.0644460916519165,0.8745397329330444,0.06101421266794205,0,0,2,2,0,0,leo,0,other,0,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
39,0,2,1,3,-1,2,0,0.2986564934253693,0.679854691028595,0.02148888073861599,0.020982034504413605,0.2452132850885391,0.7338046431541443,0.18185488879680636,0.4999715089797974,0.3181736171245575,0.8615053296089172,0.06898932158946991,0.06950530409812927,0.2819959819316864,0.12370853126049043,0.5942955017089844,0.034779928624629974,0.5345328450202942,0.4306871891021729,0.06928763538599014,0.07488039135932922,0.8558319807052612,0.1369750201702118,0.035840608179569244,0.8271843791007996,0.34328874945640564,0.029330486431717876,0.6273807883262634,0.039665278047323234,0.02662096731364727,0.9337137341499328,0,0,1,1,0,0,aries,0,agnosticism,1,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
30,2,2,0,1,-1,2,1,0.01511785015463829,0.4598214328289032,0.5250606536865234,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.09294506162405014,0.08940227329730988,0.8176526427268982,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.14537809789180756,0.7201610803604126,0.13446080684661865,0,0,2,1,0,0,,0,other,0,0,0,0,0,0,0,0,0,0,37.7790262,-122.4199061
32,2,2,1,2,-1,1,0,0.11906798183918,0.5304094552993774,0.35052257776260376,0.01981133222579956,0.6073741316795349,0.3728144764900208,0.5758923292160034,0.3135411739349365,0.11056654900312424,0.29673269391059875,0.6842506527900696,0.019016670063138008,0.015652546659111977,0.9706529378890992,0.013694486580789091,0.3251023292541504,0.6318540573120117,0.04304362460970879,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.03674910217523575,0.26298514008522034,0.7002657651901245,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.837365984916687,0.07643139362335205,0.08620264381170273,0,0,2,2,0,0,scorpio,1,catholicism,1,0,0,0,0,0,0,0,0,0,37.8044557,-122.2713563
36,2,3,1,1,-1,0,0,0.4107367992401123,0.4780999720096588,0.11116325855255127,0.9648163318634032,0.017995771020650864,0.017187869176268578,0.35378298163414,0.04852748289704323,0.5976895093917847,0.08535006642341614,0.08647407591342926,0.8281758427619934,0.4702702760696411,0.4262759983539581,0.10345373302698137,0.05432547628879547,0.2390793114900589,0.706595242023468,0.07293830066919328,0.07092434912919998,0.8561373353004456,0.4245076775550842,0.3293198049068451,0.2461725026369095,0.7763255834579468,0.11161823570728302,0.112056165933609,0.9233877062797546,0.038535475730896,0.038076873868703835,0,0,1,2,0,0,gemini,1,agnosticism,2,0,0,0,0,0,0,0,0,0,37.6688205,-122.0807964
50,2,2,1,3,-1,0,0,0.011066626757383348,0.9103703498840332,0.07856301963329315,0.5325533151626587,0.4512891471385956,0.016157591715455055,0.01300412230193615,0.9747737646102904,0.012222109362483023,0.017868464812636375,0.1433892548084259,0.8387422561645508,0.0,0.0,0.9818825125694276,0.9464074969291688,0.028563307598233226,0.025029171258211136,0.15701529383659366,0.11909765750169755,0.723887026309967,0.08738375455141068,0.08748410642147064,0.8251321315765381,0.044822998344898224,0.032287709414958954,0.9228892326354979,0.22430533170700076,0.5313767194747925,0.2443180084228516,0,0,1,2,1,0,aquarius,1,christianity,1,0,2,0,0,0,0,0,0,0,37.7790262,-122.4199061
